SOURCE_ID,WAVE_ID,YEAR,MONTH,DAY,REGION_CODE,COUNTRY,STATE/PROVINCE,LOCATION,LATITUDE,LONGITUDE,TRAVEL_TIME_HOURS,TRAVEL_TIME_MINUTES,VALIDITY,MEASUREMENT_TYPE,PERIOD,FIRST_MOTION,MAXIMUM_HEIGHT,HORIZONTAL_INUNDATION,INJURIES,INJURY_ESTIMATE,FATALITIES,FATALITY_ESTIMATE,DAMAGE_MILLIONS_DOLLARS,DAMAGE_ESTIMATE,HOUSES_DAMAGED,HOUSE_DAMAGE_ESTIMATE,HOUSES_DESTROYED,HOUSE_DESTRUCTION_ESTIMATE
1208,1425,1894,3,22,85,JAPAN,HOKKAIDO,HAKODATE,41.783,140.733,,,,1,,,0.5,,,,,,,,13,,,
1208,1441,1894,3,22,86,RUSSIA,KURIL ISLANDS,"YUZHNO-KURIL'SK, KUNASHIR ISLAND",44.03,145.86,,,,1,,,1.2,,,,,,,2,18,1,,
1208,1431,1894,3,22,85,JAPAN,IWATE,MIYAKO,39.65,141.983,,42,,1,,,4,,,,,,,,4,,,
1208,1433,1894,3,22,85,JAPAN,IWATE,OFUNATO,39.017,141.75,,,,1,,,1.5,,,,,,,,2,,,
1208,1434,1894,3,22,85,JAPAN,IWATE,OTSUCHI,39.35,141.917,,,,1,,,1,,,,,,,,23,,,
1208,1435,1894,3,22,85,JAPAN,,RUYABETSU,,,,,,1,,,3,,,,,,,,13,,,
1212,1443,1894,4,27,50,GREECE,,"AGIOS KONSTANTINOS, EUBOEAN GULF",38.757,22.859,,,,1,,,,,,,,,,,2,,,
1212,1442,1894,4,27,50,GREECE,,"ATALANTA BAY (PHTHIOTIDA), EUBOEAN",38.65,23,,,,1,,,3,,,,,,,,17,,,
5633,32265,1894,5,10,88,MEXICO,SINALOA,MAZATLAN,23.18,-106.42,,,,1,,,,,,,,,,,9,,,
5633,32266,1894,5,10,88,MEXICO,BAJA CALIFORNIA SUR,LA PAZ,24.162,-110.345,,,,1,,,,,,,,,,,1,,,
1213,1444,1894,7,10,50,TURKEY,,ISTANBUL (CONSTANTINOPLE),41.019,28.965,,,,,,,,,,,,,,,3,,,
1215,1446,1894,11,21,73,IRELAND,,WEST COAST IRELAND,53.15,-9.87,,,,1,,,12.2,,,,,,,,1,,,
3036,10676,1894,11,28,88,USA,WA,"TACOMA, WA",47.25,-122.433,,,,1,,,3,,,,1,1,,,9,,,
3407,11732,1894,,,50,TUNISIA,,BIZERTE,37.274,9.874,,,,1,,,1,,,,,,,1,20,,,
1218,1447,1895,1,28,80,USA,HI,"MALIKO, MAUI, HI",20.941,-156.343,,,M,1,,,,,,,,,,,3,,,
1219,10983,1895,3,6,82,PAPUA NEW GUINEA,,ONONDA,-8.6,148.3,,,,1,,,6,,,,,,,,17,,,
1219,10980,1895,3,6,82,PAPUA NEW GUINEA,,SIMSIM ISLAND,-8.4165,150.4535,,,,1,,,6,,1,1,1,1,,1,6,,,1
1219,10981,1895,3,6,82,PAPUA NEW GUINEA,,PORLOCK BAY,-9.033,149.05,,,,1,,,,,,,,2,,2,7,,,2
1219,10982,1895,3,6,82,PAPUA NEW GUINEA,,GONA BAY,-8.6,148.267,,,,1,,,,,,,,,,,1,,,
1219,1448,1895,3,6,82,PAPUA NEW GUINEA,,BUNA BAY,-8.667,148.4,,,,1,,,,,,,26,1,,,19,,,
1219,31981,1895,3,6,82,PAPUA NEW GUINEA,,SIMBANG,-6.58,147.833,,,,1,,,0.6,,,,,,,1,15,,,
1221,7962,1895,3,9,88,USA,CA,"SAN MIGUEL ISLAND, CA",34.04,-120.37,,,?,1,,,,,,,,,,,20,,,
1224,28304,1895,5,25,85,JAPAN,NAGASAKI,NAGASAKI,32.74,129.87,,,,7,,,,,,,,,,,15,,,
5628,32241,1895,5,31,89,PERU,,PACASMAYO,-7.401,-79.571,,,,1,,,,,,,,,,1,3,,,
5628,32242,1895,5,31,89,PERU,,PUERTO ETEN,-6.927,-79.866,,,,1,,,,,,,,,,1,9,,,
